input,label,split
train_153750,0,train
train_153751,0,train
train_153752,0,train
train_153753,0,train
train_153754,0,train
train_153755,0,train
train_153756,0,train
train_153757,0,train
train_153758,0,train
train_153759,0,train
train_153760,0,train
train_153761,0,train
train_153762,0,train
train_153763,0,train
train_153764,0,train
train_153765,0,train
train_153766,0,train
train_153767,0,train
train_153768,0,train
train_153769,0,train
train_15377,0,train
train_153770,0,train
train_153771,0,train
train_153772,0,train
train_153773,0,train
train_153774,0,train
train_153775,0,train
train_153776,0,train
train_153777,0,train
train_153778,0,train
train_153779,0,train
train_153780,0,train
train_153781,0,train
train_153782,0,train
train_153783,0,train
train_153784,0,train
train_153785,0,train
train_153786,0,train
train_153787,0,train
train_153788,0,train
train_153789,0,train
train_15379,0,train
train_153790,0,train
train_153791,0,train
train_153792,0,train
train_153793,0,train
train_153794,0,train
train_153795,0,train
train_153796,0,train
train_153797,0,train
train_153798,0,train
train_153799,0,train
train_1538,0,train
train_15380,0,train
train_153800,0,train
train_153801,0,train
train_153802,0,train
train_153803,0,train
train_153804,0,train
train_153805,0,train
train_153806,0,train
train_153807,0,train
train_153808,0,train
train_153809,0,train
train_15381,0,train
train_153810,0,train
train_153811,0,train
train_153812,0,train
train_153813,0,train
train_153814,0,train
train_153815,0,train
train_153816,0,train
train_153817,0,train
train_153818,0,train
train_153819,0,train
train_153820,0,train
train_153821,0,train
train_153822,0,train
train_153823,0,train
train_153824,0,train
train_153825,0,train
train_153826,0,train
train_153827,0,train
train_153828,0,train
train_153829,0,train
train_153830,0,train
train_153831,0,train
train_153832,0,train
train_153833,0,train
train_153834,0,train
train_153835,0,train
train_153836,0,train
train_153837,0,train
train_153838,0,train
train_153839,0,train
train_153840,0,train
train_153841,0,train
train_153842,0,train
train_153843,0,train
train_153844,0,train
train_153845,0,train
train_153846,0,train
train_153847,0,train
train_153848,0,train
train_153849,0,train
train_153850,0,train
train_153851,0,train
train_153852,0,train
train_153853,0,train
train_153854,0,train
train_153855,0,train
train_153856,0,train
train_153857,0,train
train_153858,0,train
train_153859,0,train
train_153861,0,train
train_153862,0,train
train_153863,0,train
train_153864,0,train
train_153865,0,train
train_153866,0,train
train_153867,0,train
train_153868,0,train
train_153869,0,train
train_153870,0,train
train_153871,0,train
train_153872,0,train
train_153873,0,train
train_153874,0,train
train_153877,0,train
train_153879,0,train
train_153882,0,train
train_153884,0,train
train_153885,0,train
train_153887,0,train
train_153889,0,train
train_153890,0,train
train_153892,0,train
train_153894,0,train
train_153896,0,train
train_153898,0,train
train_153899,0,train
train_1539,0,train
train_153901,0,train
train_153902,0,train
train_153906,0,train
train_153909,0,train
train_15391,0,train
train_153911,0,train
train_153913,0,train
train_153915,0,train
train_153916,0,train
train_153918,0,train
train_153919,0,train
train_153922,0,train
train_153923,0,train
train_153926,0,train
train_153927,0,train
train_15393,0,train
train_153934,0,train
train_153938,0,train
train_15395,0,train
train_153958,0,train
train_15396,0,train
train_153962,0,train
train_153969,0,train
train_15397,0,train
train_153979,0,train
train_15398,0,train
train_153987,0,train
train_1540,0,train
train_15400,0,train
train_15401,0,train
train_15404,0,train
train_15406,0,train
train_15407,0,train
train_15408,0,train
train_1541,0,train
train_15410,0,train
train_15411,0,train
train_154143,0,train
train_154147,0,train
train_15415,0,train
train_154153,0,train
train_15416,0,train
train_15417,0,train
train_154171,0,train
train_154174,0,train
train_154178,0,train
train_15418,0,train
train_154186,0,train
train_154187,0,train
train_15419,0,train
train_154192,0,train
train_154194,0,train
train_154196,0,train
train_154197,0,train
train_154198,0,train
train_1542,0,train
train_15420,0,train
train_154200,0,train
train_154204,0,train
train_15421,0,train
train_154211,0,train
train_154216,0,train
train_15422,0,train
train_154223,0,train
train_154228,0,train
train_15423,0,train
train_154230,0,train
train_154232,0,train
train_154235,0,train
train_154237,0,train
train_154239,0,train
train_15424,0,train
train_154240,0,train
train_154241,0,train
train_154242,0,train
train_154243,0,train
train_154244,0,train
train_154246,0,train
train_154248,0,train
train_154249,0,train
train_15425,0,train
train_154250,0,train
train_154251,0,train
train_154252,0,train
train_154253,0,train
train_154254,0,train
train_154255,0,train
train_154256,0,train
train_154257,0,train
train_154258,0,train
train_154259,0,train
train_15426,0,train
train_154260,0,train
train_154261,0,train
train_154262,0,train
train_154263,0,train
train_154264,0,train
train_154265,0,train
train_154266,0,train
train_154267,0,train
train_154268,0,train
train_154269,0,train
train_15427,0,train
train_154270,0,train
train_154271,0,train
train_154272,0,train
train_154273,0,train
train_154274,0,train
train_154275,0,train
train_154276,0,train
train_154277,0,train
train_154278,0,train
train_154279,0,train
train_15428,0,train
train_154280,0,train
train_154281,0,train
train_154282,0,train
train_154283,0,train
train_154284,0,train
train_154285,0,train
train_154286,0,train
train_154287,0,train
train_154288,0,train
train_154289,0,train
train_15429,0,train
train_154290,0,train
train_154291,0,train
train_154292,0,train
train_154293,0,train
train_154294,0,train
train_154295,0,train
train_154296,0,train
train_154297,0,train
train_154298,0,train
train_154299,0,train
train_1543,0,train
train_15430,0,train
train_154300,0,train
train_154301,0,train
train_154302,0,train
train_154303,0,train
train_154304,0,train
train_154305,0,train
train_154306,0,train
train_154307,0,train
train_154308,0,train
train_154309,0,train
train_15431,0,train
train_154310,0,train
train_154311,0,train
train_154312,0,train
train_154313,0,train
train_154314,0,train
train_154315,0,train
train_154316,0,train
train_154317,0,train
train_154318,0,train
train_154319,0,train
train_15432,0,train
train_154320,0,train
train_154321,0,train
train_154322,0,train
train_154323,0,train
train_154324,0,train
train_154325,0,train
train_154326,0,train
train_154327,0,train
train_154328,0,train
train_154329,0,train
train_15433,0,train
train_154330,0,train
train_154331,0,train
train_154332,0,train
train_154333,0,train
train_154334,0,train
train_154335,0,train
train_154336,0,train
train_154337,0,train
train_154338,0,train
train_154339,0,train
train_15434,0,train
train_154340,0,train
train_154341,0,train
train_154342,0,train
train_154343,0,train
train_154344,0,train
train_154345,0,train
train_154346,0,train
train_154347,0,train
train_154348,0,train
train_154349,0,train
train_15435,0,train
train_154350,0,train
train_154351,0,train
train_154352,0,train
train_154353,0,train
train_154354,0,train
train_154355,0,train
train_154356,0,train
train_154357,0,train
train_154358,0,train
train_154359,0,train
train_15436,0,train
train_154360,0,train
train_154361,0,train
train_154362,0,train
train_154363,0,train
train_154364,0,train
train_154365,0,train
train_154366,0,train
train_154367,0,train
train_154368,0,train
train_154369,0,train
train_15437,0,train
train_154370,0,train
train_154371,0,train
train_154372,0,train
train_154373,0,train
train_154374,0,train
train_154375,0,train
train_154376,0,train
train_154377,0,train
train_154378,0,train
train_154379,0,train
train_15438,0,train
train_154380,0,train
train_154381,0,train
train_154382,0,train
train_154383,0,train
train_154384,0,train
train_154385,0,train
train_154386,0,train
train_154387,0,train
train_154388,0,train
train_154389,0,train
train_15439,0,train
train_154390,0,train
train_154391,0,train
train_154392,0,train
train_154393,0,train
train_154394,0,train
train_154395,0,train
train_154396,0,train
train_154397,0,train
train_154398,0,train
train_154399,0,train
train_1544,0,train
train_15440,0,train
train_154400,0,train
train_154401,0,train
train_154402,0,train
train_154403,0,train
train_154404,0,train
train_154405,0,train
train_154406,0,train
train_154407,0,train
train_154408,0,train
train_154409,0,train
train_15441,0,train
train_154410,0,train
train_154411,0,train
train_154412,0,train
train_154413,0,train
train_154414,0,train
train_154415,0,train
train_154416,0,train
train_154417,0,train
train_154418,0,train
train_154419,0,train
train_15442,0,train
train_154420,0,train
train_154421,0,train
train_154422,0,train
train_154423,0,train
train_154424,0,train
train_154425,0,train
train_154426,0,train
train_154427,0,train
train_154428,0,train
train_154429,0,train
train_15443,0,train
train_154430,0,train
train_154431,0,train
train_154432,0,train
train_154433,0,train
train_154434,0,train
train_154435,0,train
train_154436,0,train
train_154437,0,train
train_154438,0,train
train_154439,0,train
train_15444,0,train
train_154440,0,train
train_154441,0,train
train_154442,0,train
train_154443,0,train
train_154444,0,train
train_154445,0,train
train_154446,0,train
train_154447,0,train
train_154448,0,train
train_154449,0,train
train_15445,0,train
train_154450,0,train
train_154451,0,train
train_154452,0,train
train_154453,0,train
train_154455,0,train
train_154456,0,train
train_154457,0,train
train_154458,0,train
train_154459,0,train
train_15446,0,train
train_154461,0,train
train_154462,0,train
train_154463,0,train
train_154464,0,train
train_154465,0,train
train_154467,0,train
train_154468,0,train
train_154469,0,train
train_15447,0,train
train_154470,0,train
train_154471,0,train
train_154472,0,train
train_154473,0,train
train_154475,0,train
train_15448,0,train
train_154480,0,train
train_154481,0,train
train_154485,0,train
train_154486,0,train
train_154487,0,train
train_154489,0,train
train_15449,0,train
train_154493,0,train
train_154494,0,train
train_154495,0,train
train_154497,0,train
train_154498,0,train
train_1545,0,train
train_15450,0,train
train_154505,0,train
train_154506,0,train
train_154507,0,train
train_154509,0,train
train_15451,0,train
train_154510,0,train
train_154511,0,train
train_154513,0,train
train_154516,0,train
train_15452,0,train
train_154523,0,train
train_154524,0,train
train_154529,0,train
train_15453,0,train
train_154530,0,train
train_154532,0,train
train_154533,0,train
train_15454,0,train
train_154540,0,train
train_154544,0,train
train_154547,0,train
train_154548,0,train
train_154549,0,train
train_15455,0,train
train_154550,0,train
train_154551,0,train
train_154552,0,train
train_154555,0,train
train_15456,0,train
train_15457,0,train
train_154570,0,train
train_154571,0,train
train_154577,0,train
train_15458,0,train
train_154580,0,train
train_15459,0,train
train_154590,0,train
train_154592,0,train
train_1546,0,train
train_15460,0,train
train_154600,0,train
train_154601,0,train
train_15461,0,train
train_154611,0,train
train_154613,0,train
train_15462,0,train
train_15463,0,train
train_154634,0,train
train_15464,0,train
train_154641,0,train
train_15465,0,train
train_15466,0,train
train_154664,0,train
train_154669,0,train
train_15467,0,train
train_154672,0,train
train_15468,0,train
train_154683,0,train
train_154684,0,train
train_15469,0,train
train_1547,0,train
train_15470,0,train
train_15471,0,train
train_15472,0,train
train_154722,0,train
train_154728,0,train
train_15473,0,train
train_154734,0,train
train_15474,0,train
train_15475,0,train
train_15476,0,train
train_154761,0,train
train_154762,0,train
train_154767,0,train
train_15477,0,train
train_154776,0,train
train_154778,0,train
train_15478,0,train
train_154784,0,train
train_15479,0,train
train_154792,0,train
train_154799,0,train
train_1548,0,train
train_15480,0,train
train_154807,0,train
train_154808,0,train
train_15481,0,train
train_154811,0,train
train_154814,0,train
train_154815,0,train
train_154817,0,train
train_15482,0,train
train_154822,0,train
train_154823,0,train
train_154824,0,train
train_154827,0,train
train_154828,0,train
train_15483,0,train
train_154831,0,train
train_154832,0,train
train_154833,0,train
train_154834,0,train
train_154837,0,train
train_15484,0,train
train_154840,0,train
train_154842,0,train
train_154844,0,train
train_154845,0,train
train_154846,0,train
train_154847,0,train
train_154848,0,train
train_154849,0,train
train_15485,0,train
